direction,entry_tier,entry_time,exit_time,entry_price,exit_price,sl_at_entry,sl_at_exit,be_triggered,pnl,mfe_pts,mae_pts,peak_profit_pts,exit_reason,holding_mins,holding_time,opt_dS,opt_delta_entry,opt_delta_exit,opt_gamma,opt_theta_daily,opt_vega,opt_vix_entry,opt_vix_exit,opt_vix_chg,opt_delta_effect,opt_gamma_effect,opt_gamma_pnl,opt_theta_effect,opt_vega_effect,opt_change,opt_pnl_per_lot,opt_gross_pnl,opt_slippage,opt_pnl_total,opt_breakeven_dS
long,C,2025-03-24 11:05:00+05:30,2025-03-24 13:40:00+05:30,23611.75,23650.45,23583.507184842292,23651.163590561584,True,38.7,55.1,32.25,48.85,TRAIL_SL,155,2H:35M,38.7,0.2,0.23096,0.0008,-10.0,6.0,,,0.0,8.2792,0.0,44.9307,-4.1333,0.0,4.1458,4.1458,310.94,50.0,260.94,19.8765
long,C,2025-03-25 09:30:00+05:30,2025-03-25 10:00:00+05:30,23760.0,23833.0,23718.57372439988,23843.120337655047,True,73.0,109.6,4.95,103.6,TRAIL_SL,30,0H:30M,73.0,0.2,0.2584,0.0008,-10.0,6.0,,,0.0,16.5184,0.0,159.87,-0.8,0.0,15.7184,15.7184,1178.88,50.0,1128.88,3.9685
long,A,2025-03-25 10:05:00+05:30,2025-03-25 10:10:00+05:30,23813.75,23770.4,23771.928996121806,23771.928996121806,False,-43.35,4.35,43.35,0.0,STOP_LOSS,5,0H:05M,-43.35,0.2,0.16532,0.0008,-10.0,6.0,,,0.0,-7.9935,0.0,56.3767,-0.1333,0.0,-8.1268,-8.1268,-609.51,50.0,-659.51,0.6658
long,A,2025-03-25 10:15:00+05:30,2025-03-25 10:35:00+05:30,23798.2,23737.2,23749.653379309268,23749.653379309268,False,-61.0,28.15,92.3,15.6,STOP_LOSS,20,0H:20M,-61.0,0.2,0.1512,0.0008,-10.0,6.0,,,0.0,-10.8604,0.0,111.63,-0.5333,0.0,-11.3938,-11.3938,-854.53,50.0,-904.53,2.6526
short,B,2025-03-25 11:15:00+05:30,2025-03-25 15:10:00+05:30,23712.05,23670.3,23741.470172529615,23741.470172529615,False,41.75,84.5,32.55,69.5,SOFT_EOD_EXIT,235,3H:55M,-41.75,-0.2,-0.2334,0.0008,-10.0,6.0,,,0.0,8.9775,0.0,52.2919,-6.2667,0.0,2.7108,2.7108,203.31,50.0,153.31,-29.583
short,C,2025-03-26 11:55:00+05:30,2025-03-26 12:30:00+05:30,23589.15,23618.05,23607.129497860922,23607.129497860922,False,-28.9,17.15,30.6,6.85,STOP_LOSS,35,0H:35M,28.9,-0.2,-0.17688,0.0008,-10.0,6.0,,,0.0,-5.4793,0.0,25.0563,-0.9333,0.0,-6.4127,-6.4127,-480.95,50.0,-530.95,-4.6239
short,B,2025-03-26 12:30:00+05:30,2025-03-26 13:25:00+05:30,23618.05,23559.7,23633.834378444128,23558.935098049962,True,58.35,84.25,20.0,73.05,TRAIL_SL,55,0H:55M,-58.35,-0.2,-0.24668,0.0008,-10.0,6.0,,,0.0,12.8957,0.0,102.1417,-1.4667,0.0,11.429,11.429,857.18,50.0,807.18,-7.2288
long,C,2025-03-27 10:15:00+05:30,2025-03-27 15:10:00+05:30,23592.5,23589.25,23552.25795220897,23552.25795220897,False,-3.25,34.25,32.7,25.3,SOFT_EOD_EXIT,295,4H:55M,-3.25,0.2,0.1974,0.0008,-10.0,6.0,,,0.0,-0.6462,0.0,0.3169,-7.8667,0.0,-8.5129,-8.5129,-638.46,50.0,-688.46,36.6473
short,C,2025-03-28 09:30:00+05:30,2025-03-28 10:30:00+05:30,23543.25,23626.75,23566.570694465325,23566.570694465325,False,-83.5,38.3,83.8,30.65,STOP_LOSS,60,1H:00M,83.5,-0.2,-0.1332,0.0008,-10.0,6.0,,,0.0,-14.19,0.0,209.1675,-1.6,0.0,-15.79,-15.79,-1184.25,50.0,-1234.25,-7.8759
short,C,2025-03-28 12:30:00+05:30,2025-03-28 12:45:00+05:30,23491.3,23515.85,23508.571298933533,23508.571298933533,False,-24.55,7.45,33.5,0.0,STOP_LOSS,15,0H:15M,24.55,-0.2,-0.18036,0.0008,-10.0,6.0,,,0.0,-4.693,0.0,18.0811,-0.4,0.0,-5.093,-5.093,-381.98,50.0,-431.98,-1.9921
short,B,2025-03-28 13:10:00+05:30,2025-03-28 14:20:00+05:30,23499.55,23530.15,23519.049533077756,23519.049533077756,False,-30.6,48.25,34.6,43.75,STOP_LOSS,70,1H:10M,30.6,-0.2,-0.17552,0.0008,-10.0,6.0,,,0.0,-5.7829,0.0,28.0908,-1.8667,0.0,-7.6496,-7.6496,-573.72,50.0,-623.72,-9.1653
short,C,2025-04-01 10:05:00+05:30,2025-04-01 12:10:00+05:30,23462.65,23209.9,23495.86363575969,23197.746914525906,True,252.75,289.55,21.05,281.9,TRAIL_SL,125,2H:05M,-252.75,-0.2,-0.4022,0.0008,-10.0,6.0,,,0.0,73.5477,0.0,1916.4769,-3.3333,0.0,70.2144,70.2144,5266.08,50.0,5216.08,-16.1453
short,B,2025-04-01 12:10:00+05:30,2025-04-01 12:15:00+05:30,23209.9,23244.55,23229.65521419377,23229.65521419377,False,-34.65,0.65,36.75,0.0,STOP_LOSS,5,0H:05M,34.65,-0.2,-0.17228,0.0008,-10.0,6.0,,,0.0,-6.4978,0.0,36.0187,-0.1333,0.0,-6.6311,-6.6311,-497.33,50.0,-547.33,-0.6658
short,B,2025-04-01 12:40:00+05:30,2025-04-01 13:40:00+05:30,23228.05,23171.1,23249.090678153516,23169.116590863363,True,56.95,91.65,5.15,73.5,TRAIL_SL,60,1H:00M,-56.95,-0.2,-0.24556,0.0008,-10.0,6.0,,,0.0,12.5576,0.0,97.2991,-1.6,0.0,10.9576,10.9576,821.82,50.0,771.82,-7.8759
long,C,2025-04-02 10:45:00+05:30,2025-04-02 12:55:00+05:30,23281.7,23247.9,23250.0074766317,23250.0074766317,False,-33.8,30.2,42.75,12.0,STOP_LOSS,130,2H:10M,-33.8,0.2,0.17296,0.0008,-10.0,6.0,,,0.0,-6.3487,0.0,34.2732,-3.4667,0.0,-9.8154,-9.8154,-736.15,50.0,-786.15,16.7708
short,C,2025-04-03 09:45:00+05:30,2025-04-03 10:05:00+05:30,23229.95,23265.1,23258.053007956507,23258.053007956507,False,-35.15,6.2,42.5,0.0,STOP_LOSS,20,0H:20M,35.15,-0.2,-0.17188,0.0008,-10.0,6.0,,,0.0,-6.5852,0.0,37.0657,-0.5333,0.0,-7.1185,-7.1185,-533.89,50.0,-583.89,-2.6526
short,B,2025-04-03 10:15:00+05:30,2025-04-03 10:20:00+05:30,23268.6,23302.7,23291.09111747876,23291.09111747876,False,-34.1,3.7,35.4,0.0,STOP_LOSS,5,0H:05M,34.1,-0.2,-0.17272,0.0008,-10.0,6.0,,,0.0,-6.4014,0.0,34.8843,-0.1333,0.0,-6.5347,-6.5347,-490.1,50.0,-540.1,-0.6658
short,C,2025-04-04 09:30:00+05:30,2025-04-04 10:15:00+05:30,23118.8,22970.95,23150.923256790586,22966.278826488677,True,147.85,182.65,18.15,176.85,TRAIL_SL,45,0H:45M,-147.85,-0.2,-0.31828,0.0008,-10.0,6.0,,,0.0,37.4395,0.0,655.7887,-1.2,0.0,36.2395,36.2395,2717.96,50.0,2667.96,-5.9297
short,C,2025-04-04 10:30:00+05:30,2025-04-04 10:35:00+05:30,22928.45,22961.6,22956.604491687485,22956.604491687485,False,-33.15,1.4,37.5,0.0,STOP_LOSS,5,0H:05M,33.15,-0.2,-0.17348,0.0008,-10.0,6.0,,,0.0,-6.2344,0.0,32.9677,-0.1333,0.0,-6.3677,-6.3677,-477.58,50.0,-527.58,-0.6658
short,B,2025-04-04 11:15:00+05:30,2025-04-04 14:10:00+05:30,22991.5,22909.6,23015.822150115302,22899.83387821132,True,81.9,117.1,34.7,105.8,TRAIL_SL,175,2H:55M,-81.9,-0.2,-0.26552,0.0008,-10.0,6.0,,,0.0,18.7947,0.0,201.2283,-4.6667,0.0,14.1281,14.1281,1059.61,50.0,1009.61,-22.3356
short,C,2025-04-07 09:30:00+05:30,2025-04-07 10:25:00+05:30,22141.75,22005.15,22262.802000769792,21975.90697932124,True,136.6,243.45,6.4,223.6,TRAIL_SL,55,0H:55M,-136.6,-0.2,-0.30928,0.0008,-10.0,6.0,,,0.0,34.0374,0.0,559.7868,-1.4667,0.0,32.5708,32.5708,2442.81,50.0,2392.81,-7.2288
short,B,2025-04-07 10:25:00+05:30,2025-04-07 12:35:00+05:30,22005.15,21866.25,22067.368330584944,21843.026929216743,True,138.9,208.25,77.55,188.25,TRAIL_SL,130,2H:10M,-138.9,-0.2,-0.31112,0.0008,-10.0,6.0,,,0.0,34.7256,0.0,578.7963,-3.4667,0.0,31.2589,31.2589,2344.42,50.0,2294.42,-16.7708
short,B,2025-04-07 12:35:00+05:30,2025-04-07 12:45:00+05:30,21866.25,21927.75,21900.524173318136,21900.524173318136,False,-61.5,9.25,77.0,0.0,STOP_LOSS,10,0H:10M,61.5,-0.2,-0.1508,0.0008,-10.0,6.0,,,0.0,-10.9384,0.0,113.4675,-0.2667,0.0,-11.2051,-11.2051,-840.38,50.0,-890.38,-1.3298
short,B,2025-04-07 13:05:00+05:30,2025-04-07 13:30:00+05:30,21879.85,21935.55,21912.088042593317,21912.088042593317,False,-55.7,65.5,73.8,54.1,STOP_LOSS,25,0H:25M,55.7,-0.2,-0.15544,0.0008,-10.0,6.0,,,0.0,-10.0231,0.0,93.0747,-0.6667,0.0,-10.6898,-10.6898,-801.73,50.0,-851.73,-3.3114
long,C,2025-04-08 09:30:00+05:30,2025-04-08 09:55:00+05:30,22518.9,22412.75,22428.635561118223,22428.635561118223,False,-106.15,2.6,125.2,0.0,STOP_LOSS,25,0H:25M,-106.15,0.2,0.11508,0.0008,-10.0,6.0,,,0.0,-17.1736,0.0,338.0347,-0.6667,0.0,-17.8403,-17.8403,-1338.02,50.0,-1388.02,3.3114
long,A,2025-04-08 09:55:00+05:30,2025-04-08 10:35:00+05:30,22412.75,22297.5,22338.842357286278,22338.842357286278,False,-115.25,19.85,126.85,11.6,STOP_LOSS,40,0H:40M,-115.25,0.2,0.1078,0.0008,-10.0,6.0,,,0.0,-18.2683,0.0,398.4769,-1.0667,0.0,-19.3349,-19.3349,-1450.12,50.0,-1500.12,5.2776
long,C,2025-04-08 11:05:00+05:30,2025-04-08 11:15:00+05:30,22481.15,22385.95,22406.717913545504,22406.717913545504,False,-95.2,6.6,96.8,0.0,STOP_LOSS,10,0H:10M,-95.2,0.2,0.12384,0.0008,-10.0,6.0,,,0.0,-15.7773,0.0,271.8912,-0.2667,0.0,-16.044,-16.044,-1203.3,50.0,-1253.3,1.3298
long,C,2025-04-11 09:30:00+05:30,2025-04-11 09:55:00+05:30,22794.2,22827.6,22728.26513159574,22840.52944801716,True,33.4,80.25,3.9,75.9,TRAIL_SL,25,0H:25M,33.4,0.2,0.22672,0.0008,-10.0,6.0,,,0.0,7.0816,0.0,33.4668,-0.6667,0.0,6.4149,6.4149,481.12,50.0,431.12,3.3114
long,A,2025-04-11 10:15:00+05:30,2025-04-11 10:35:00+05:30,22820.25,22743.55,22772.88743043323,22772.88743043323,False,-76.7,15.95,84.2,0.0,STOP_LOSS,20,0H:20M,-76.7,0.2,0.13864,0.0008,-10.0,6.0,,,0.0,-13.2222,0.0,176.4867,-0.5333,0.0,-13.7555,-13.7555,-1031.66,50.0,-1081.66,2.6526
long,A,2025-04-11 10:40:00+05:30,2025-04-11 11:50:00+05:30,22784.35,22862.0,22734.326162578232,22871.493106277627,True,77.65,111.75,23.6,103.65,TRAIL_SL,70,1H:10M,77.65,0.2,0.26212,0.0008,-10.0,6.0,,,0.0,17.7006,0.0,180.8857,-1.8667,0.0,15.834,15.834,1187.55,50.0,1137.55,9.1653
long,A,2025-04-11 11:50:00+05:30,2025-04-11 12:30:00+05:30,22862.0,22890.8,22831.51770932856,22893.607080653164,True,28.8,61.9,0.35,45.85,TRAIL_SL,40,0H:40M,28.8,0.2,0.22304,0.0008,-10.0,6.0,,,0.0,6.0586,0.0,24.8832,-1.0667,0.0,4.9919,4.9919,374.39,50.0,324.39,5.2776
long,C,2025-04-15 09:30:00+05:30,2025-04-15 11:10:00+05:30,23267.4,23295.15,23184.26553672105,23304.562997191406,True,27.75,63.25,1.75,62.25,TRAIL_SL,100,1H:40M,27.75,0.2,0.2222,0.0008,-10.0,6.0,,,0.0,5.8272,0.0,23.1019,-2.6667,0.0,3.1606,3.1606,237.04,50.0,187.04,12.9956
long,C,2025-04-15 11:10:00+05:30,2025-04-15 12:50:00+05:30,23295.15,23335.45,23276.16054689198,23339.209612618382,True,40.3,55.2,3.5,50.6,TRAIL_SL,100,1H:40M,40.3,0.2,0.23224,0.0008,-10.0,6.0,,,0.0,8.6447,0.0,48.7227,-2.6667,0.0,5.978,5.978,448.35,50.0,398.35,12.9956
long,A,2025-04-15 12:50:00+05:30,2025-04-15 14:00:00+05:30,23335.45,23323.35,23323.41128616271,23323.41128616271,False,-12.1,15.2,13.3,10.05,STOP_LOSS,70,1H:10M,-12.1,0.2,0.19032,0.0008,-10.0,6.0,,,0.0,-2.3673,0.0,4.3923,-1.8667,0.0,-4.234,-4.234,-317.55,50.0,-367.55,9.1653
long,C,2025-04-16 10:00:00+05:30,2025-04-16 10:15:00+05:30,23367.05,23313.05,23340.71910853342,23340.71910853342,False,-54.0,3.3,58.3,0.0,STOP_LOSS,15,0H:15M,-54.0,0.2,0.1568,0.0008,-10.0,6.0,,,0.0,-9.7502,0.0,87.48,-0.4,0.0,-10.1502,-10.1502,-761.27,50.0,-811.27,1.9921
short,C,2025-04-17 09:30:00+05:30,2025-04-17 09:35:00+05:30,23319.85,23344.65,23342.54688809473,23342.54688809473,False,-24.8,3.55,27.65,0.0,STOP_LOSS,5,0H:05M,24.8,-0.2,-0.18016,0.0008,-10.0,6.0,,,0.0,-4.7386,0.0,18.4512,-0.1333,0.0,-4.8719,-4.8719,-365.39,50.0,-415.39,-0.6658
long,C,2025-04-17 11:15:00+05:30,2025-04-17 12:35:00+05:30,23482.35,23685.05,23444.98520051754,23687.854785780844,True,202.7,233.55,11.1,226.45,TRAIL_SL,80,1H:20M,202.7,0.2,0.36216,0.0008,-10.0,6.0,,,0.0,55.3314,0.0,1232.6187,-2.1333,0.0,53.1981,53.1981,3989.86,50.0,3939.86,10.4483
long,C,2025-04-17 12:35:00+05:30,2025-04-17 14:10:00+05:30,23685.05,23831.15,23642.88096202013,23840.204935431608,True,146.1,186.55,1.2,168.7,TRAIL_SL,95,1H:35M,146.1,0.2,0.31688,0.0008,-10.0,6.0,,,0.0,36.9043,0.0,640.3563,-2.5333,0.0,34.3709,34.3709,2577.82,50.0,2527.82,12.3611
long,C,2025-04-21 09:30:00+05:30,2025-04-21 10:10:00+05:30,23983.15,24033.45,23928.63037361938,24035.1164904445,True,50.3,78.3,0.95,74.4,TRAIL_SL,40,0H:40M,50.3,0.2,0.24024,0.0008,-10.0,6.0,,,0.0,10.9708,0.0,75.9027,-1.0667,0.0,9.9042,9.9042,742.81,50.0,692.81,5.2776
long,A,2025-04-21 10:10:00+05:30,2025-04-21 11:30:00+05:30,24033.45,24109.75,23990.621250103803,24113.401866865934,True,76.3,99.3,24.15,91.65,TRAIL_SL,80,1H:20M,76.3,0.2,0.26104,0.0008,-10.0,6.0,,,0.0,17.3558,0.0,174.6507,-2.1333,0.0,15.2225,15.2225,1141.69,50.0,1091.69,10.4483
long,A,2025-04-21 11:30:00+05:30,2025-04-21 12:40:00+05:30,24109.75,24172.6,24086.825235900957,24173.85603049148,True,62.85,75.8,10.7,74.4,TRAIL_SL,70,1H:10M,62.85,0.2,0.25028,0.0008,-10.0,6.0,,,0.0,13.992,0.0,118.5037,-1.8667,0.0,12.1254,12.1254,909.4,50.0,859.4,9.1653
long,C,2025-04-21 12:40:00+05:30,2025-04-21 13:30:00+05:30,24172.6,24151.1,24152.74911951856,24152.74911951856,False,-21.5,16.95,27.5,15.85,STOP_LOSS,50,0H:50M,-21.5,0.2,0.1828,0.0008,-10.0,6.0,,,0.0,-4.1336,0.0,13.8675,-1.3333,0.0,-5.4669,-5.4669,-410.02,50.0,-460.02,6.5801
long,C,2025-04-22 09:40:00+05:30,2025-04-22 11:20:00+05:30,24180.9,24202.3,24140.183596273044,24222.35328520994,True,21.4,61.7,41.7,52.45,TRAIL_SL,100,1H:40M,21.4,0.2,0.21712,0.0008,-10.0,6.0,,,0.0,4.4449,0.0,13.7388,-2.6667,0.0,1.7782,1.7782,133.36,50.0,83.36,12.9956
long,C,2025-04-23 09:30:00+05:30,2025-04-23 09:55:00+05:30,24285.85,24305.9,24231.289671350856,24315.792174512273,True,20.05,59.85,21.3,54.6,TRAIL_SL,25,0H:25M,20.05,0.2,0.21604,0.0008,-10.0,6.0,,,0.0,4.1547,0.0,12.0601,-0.6667,0.0,3.4881,3.4881,261.6,50.0,211.6,3.3114
long,A,2025-04-23 09:55:00+05:30,2025-04-23 10:05:00+05:30,24305.9,24237.05,24260.92406660066,24260.92406660066,False,-68.85,12.35,77.55,0.0,STOP_LOSS,10,0H:10M,-68.85,0.2,0.14492,0.0008,-10.0,6.0,,,0.0,-12.0635,0.0,142.2097,-0.2667,0.0,-12.3302,-12.3302,-924.76,50.0,-974.76,1.3298
short,C,2025-04-23 10:35:00+05:30,2025-04-23 11:40:00+05:30,24186.4,24239.2,24215.405454222044,24215.405454222044,False,-52.8,66.45,55.75,57.7,STOP_LOSS,65,1H:05M,52.8,-0.2,-0.15776,0.0008,-10.0,6.0,,,0.0,-9.5564,0.0,83.6352,-1.7333,0.0,-11.2897,-11.2897,-846.73,50.0,-896.73,-8.5214
short,C,2025-04-25 09:45:00+05:30,2025-04-25 10:10:00+05:30,24168.8,24033.65,24199.64403419576,23993.8607746674,True,135.15,218.65,2.65,207.8,TRAIL_SL,25,0H:25M,-135.15,-0.2,-0.30812,0.0008,-10.0,6.0,,,0.0,33.6056,0.0,547.9657,-0.6667,0.0,32.9389,32.9389,2470.42,50.0,2420.42,-3.3114
short,B,2025-04-25 10:45:00+05:30,2025-04-25 11:35:00+05:30,23976.35,23922.25,24016.842868378866,23914.47015037954,True,54.1,97.15,0.15,85.65,TRAIL_SL,50,0H:50M,-54.1,-0.2,-0.24328,0.0008,-10.0,6.0,,,0.0,11.8737,0.0,87.8043,-1.3333,0.0,10.5403,10.5403,790.52,50.0,740.52,-6.5801
short,B,2025-04-25 11:35:00+05:30,2025-04-25 12:35:00+05:30,23922.25,23984.25,23951.710996244503,23951.710996244503,False,-62.0,74.4,62.55,57.9,STOP_LOSS,60,1H:00M,62.0,-0.2,-0.1504,0.0008,-10.0,6.0,,,0.0,-11.0162,0.0,115.32,-1.6,0.0,-12.6162,-12.6162,-946.21,50.0,-996.21,-7.8759
long,C,2025-04-28 09:30:00+05:30,2025-04-28 10:20:00+05:30,24184.3,24245.55,24120.87342803314,24252.528724785618,True,61.25,98.7,10.85,91.55,TRAIL_SL,50,0H:50M,61.25,0.2,0.249,0.0008,-10.0,6.0,,,0.0,13.6006,0.0,112.5469,-1.3333,0.0,12.2672,12.2672,920.04,50.0,870.04,6.5801
long,A,2025-04-28 10:20:00+05:30,2025-04-28 13:00:00+05:30,24245.55,24330.9,24199.0677896284,24337.214815384847,True,85.35,109.55,34.8,103.2,TRAIL_SL,160,2H:40M,85.35,0.2,0.26828,0.0008,-10.0,6.0,,,0.0,19.6925,0.0,218.5387,-4.2667,0.0,15.4258,15.4258,1156.93,50.0,1106.93,20.4934
long,A,2025-04-28 13:00:00+05:30,2025-04-28 14:20:00+05:30,24330.9,24304.7,24306.777680000403,24306.777680000403,False,-26.2,22.8,26.2,19.7,STOP_LOSS,80,1H:20M,-26.2,0.2,0.17904,0.0008,-10.0,6.0,,,0.0,-4.9929,0.0,20.5932,-2.1333,0.0,-7.1262,-7.1262,-534.47,50.0,-584.47,10.4483
long,C,2025-04-29 09:30:00+05:30,2025-04-29 09:35:00+05:30,24440.2,24369.45,24394.401784216137,24394.401784216137,False,-70.75,2.3,81.0,0.0,STOP_LOSS,5,0H:05M,-70.75,0.2,0.1434,0.0008,-10.0,6.0,,,0.0,-12.348,0.0,150.1669,-0.1333,0.0,-12.4813,-12.4813,-936.1,50.0,-986.1,0.6658
long,A,2025-04-29 09:35:00+05:30,2025-04-29 09:45:00+05:30,24369.45,24315.55,24316.43021298732,24316.43021298732,False,-53.9,16.4,65.55,0.0,STOP_LOSS,10,0H:10M,-53.9,0.2,0.15688,0.0008,-10.0,6.0,,,0.0,-9.7341,0.0,87.1563,-0.2667,0.0,-10.0008,-10.0008,-750.06,50.0,-800.06,1.3298
long,A,2025-04-30 09:55:00+05:30,2025-04-30 10:30:00+05:30,24366.1,24311.35,24328.405192822156,24328.405192822156,False,-54.75,5.85,64.5,0.0,STOP_LOSS,35,0H:35M,-54.75,0.2,0.1562,0.0008,-10.0,6.0,,,0.0,-9.8709,0.0,89.9269,-0.9333,0.0,-10.8042,-10.8042,-810.32,50.0,-860.32,4.6239
long,C,2025-05-02 09:30:00+05:30,2025-05-02 10:15:00+05:30,24525.0,24556.3,24456.721124802927,24560.033874490207,True,31.3,64.15,20.35,56.95,TRAIL_SL,45,0H:45M,31.3,0.2,0.22504,0.0008,-10.0,6.0,,,0.0,6.6127,0.0,29.3907,-1.2,0.0,5.4127,5.4127,405.95,50.0,355.95,5.9297
long,A,2025-05-02 10:15:00+05:30,2025-05-02 10:30:00+05:30,24556.3,24492.3,24513.36004911636,24513.36004911636,False,-64.0,8.35,71.55,0.0,STOP_LOSS,15,0H:15M,-64.0,0.2,0.1488,0.0008,-10.0,6.0,,,0.0,-11.3254,0.0,122.88,-0.4,0.0,-11.7254,-11.7254,-879.41,50.0,-929.41,1.9921
long,A,2025-05-02 10:35:00+05:30,2025-05-02 10:50:00+05:30,24520.7,24427.4,24475.14837417901,24475.14837417901,False,-93.3,10.45,94.75,0.0,STOP_LOSS,15,0H:15M,-93.3,0.2,0.12536,0.0008,-10.0,6.0,,,0.0,-15.5262,0.0,261.1467,-0.4,0.0,-15.9262,-15.9262,-1194.47,50.0,-1244.47,1.9921
short,C,2025-05-02 11:15:00+05:30,2025-05-02 11:50:00+05:30,24408.75,24349.55,24434.48893027971,24347.468303365815,True,59.2,89.0,1.45,84.25,TRAIL_SL,35,0H:35M,-59.2,-0.2,-0.24736,0.0008,-10.0,6.0,,,0.0,13.1017,0.0,105.1392,-0.9333,0.0,12.1683,12.1683,912.63,50.0,862.63,-4.6239
long,A,2025-05-05 09:30:00+05:30,2025-05-05 10:00:00+05:30,24414.05,24480.25,24361.07373799135,24480.673558814833,True,66.2,97.25,0.0,89.6,TRAIL_SL,30,0H:30M,66.2,0.2,0.25296,0.0008,-10.0,6.0,,,0.0,14.8177,0.0,131.4732,-0.8,0.0,14.0177,14.0177,1051.33,50.0,1001.33,3.9685
long,A,2025-05-05 10:10:00+05:30,2025-05-05 11:45:00+05:30,24479.1,24434.6,24436.874766646626,24436.874766646626,False,-44.5,47.3,49.9,43.55,STOP_LOSS,95,1H:35M,-44.5,0.2,0.1644,0.0008,-10.0,6.0,,,0.0,-8.1871,0.0,59.4075,-2.5333,0.0,-10.7204,-10.7204,-804.03,50.0,-854.03,12.3611
short,C,2025-05-06 11:40:00+05:30,2025-05-06 11:50:00+05:30,24361.15,24384.3,24371.186764000046,24371.186764000046,False,-23.15,3.8,25.85,0.0,STOP_LOSS,10,0H:10M,23.15,-0.2,-0.18148,0.0008,-10.0,6.0,,,0.0,-4.4371,0.0,16.0777,-0.2667,0.0,-4.7037,-4.7037,-352.78,50.0,-402.78,-1.3298
short,C,2025-05-07 10:15:00+05:30,2025-05-07 10:20:00+05:30,24291.3,24348.35,24320.44125250765,24320.44125250765,False,-57.05,6.3,62.15,0.0,STOP_LOSS,5,0H:05M,57.05,-0.2,-0.15436,0.0008,-10.0,6.0,,,0.0,-10.2383,0.0,97.6411,-0.1333,0.0,-10.3716,-10.3716,-777.87,50.0,-827.87,-0.6658
short,C,2025-05-09 09:30:00+05:30,2025-05-09 13:50:00+05:30,24047.0,24013.5,24100.04756969058,23982.937521259642,True,33.5,97.8,75.7,80.1,TRAIL_SL,260,4H:20M,-33.5,-0.2,-0.2268,0.0008,-10.0,6.0,,,0.0,7.104,0.0,33.6675,-6.9333,0.0,0.1707,0.1707,12.8,50.0,-37.2,-32.5479
long,C,2025-05-12 09:30:00+05:30,2025-05-12 10:05:00+05:30,24618.65,24682.0,24535.983662015416,24690.11585681033,True,63.35,119.15,35.25,106.35,TRAIL_SL,35,0H:35M,63.35,0.2,0.25068,0.0008,-10.0,6.0,,,0.0,14.1148,0.0,120.3967,-0.9333,0.0,13.1814,13.1814,988.61,50.0,938.61,4.6239
long,C,2025-05-12 10:30:00+05:30,2025-05-12 12:45:00+05:30,24687.75,24776.5,24642.038365771823,24788.012445816155,True,88.75,118.55,18.65,115.5,TRAIL_SL,135,2H:15M,88.75,0.2,0.271,0.0008,-10.0,6.0,,,0.0,20.5856,0.0,236.2969,-3.6,0.0,16.9856,16.9856,1273.92,50.0,1223.92,17.3948
long,C,2025-05-12 12:45:00+05:30,2025-05-12 14:30:00+05:30,24776.5,24878.55,24747.009807492712,24887.19797851324,True,102.05,130.7,4.15,121.5,TRAIL_SL,105,1H:45M,102.05,0.2,0.28164,0.0008,-10.0,6.0,,,0.0,24.1591,0.0,312.4261,-2.8,0.0,21.3591,21.3591,1601.93,50.0,1551.93,13.6285
short,C,2025-05-13 09:30:00+05:30,2025-05-13 09:35:00+05:30,24743.25,24834.7,24783.360750427943,24783.360750427943,False,-91.45,0.0,103.35,0.0,STOP_LOSS,5,0H:05M,91.45,-0.2,-0.12684,0.0008,-10.0,6.0,,,0.0,-15.2793,0.0,250.8931,-0.1333,0.0,-15.4126,-15.4126,-1155.95,50.0,-1205.95,-0.6658
short,B,2025-05-13 10:05:00+05:30,2025-05-13 10:40:00+05:30,24776.2,24700.8,24826.252393186416,24696.423056225933,True,75.4,141.3,21.4,118.0,TRAIL_SL,35,0H:35M,-75.4,-0.2,-0.26032,0.0008,-10.0,6.0,,,0.0,17.1267,0.0,170.5548,-0.9333,0.0,16.1933,16.1933,1214.5,50.0,1164.5,-4.6239
short,B,2025-05-13 10:40:00+05:30,2025-05-13 10:55:00+05:30,24700.8,24759.5,24741.95662019569,24741.95662019569,False,-58.7,17.7,60.85,0.0,STOP_LOSS,15,0H:15M,58.7,-0.2,-0.15304,0.0008,-10.0,6.0,,,0.0,-10.4996,0.0,103.3707,-0.4,0.0,-10.8996,-10.8996,-817.47,50.0,-867.47,-1.9921
short,B,2025-05-13 11:10:00+05:30,2025-05-13 11:15:00+05:30,24724.55,24788.6,24767.668936241,24767.668936241,False,-64.05,1.3,67.25,0.0,STOP_LOSS,5,0H:05M,64.05,-0.2,-0.14876,0.0008,-10.0,6.0,,,0.0,-11.3331,0.0,123.0721,-0.1333,0.0,-11.4665,-11.4665,-859.99,50.0,-909.99,-0.6658
long,C,2025-05-14 10:00:00+05:30,2025-05-14 11:45:00+05:30,24726.05,24640.8,24681.91705108038,24681.91705108038,False,-85.25,41.5,93.0,40.7,STOP_LOSS,105,1H:45M,-85.25,0.2,0.1318,0.0008,-10.0,6.0,,,0.0,-14.4337,0.0,218.0269,-2.8,0.0,-17.2337,-17.2337,-1292.53,50.0,-1342.53,13.6285
